latitude,longitude,e2008g_N,e2008g_n,p
40.2848,-74.6164,8,5,0.625
40.2849,-74.6164,7,3,0.428571429
40.2866,-74.6164,2,2,1
40.3162,-74.6164,4,4,1
40.3164,-74.6164,3,3,1
40.2585,-74.6163,1,0,0
40.2695,-74.6163,2,1,0.5
40.2739,-74.6163,4,4,1
40.3089,-74.6163,1,1,1
40.3092,-74.6163,1,0,0
40.267,-74.6162,6,4,0.666666667
40.2733,-74.6162,4,2,0.5
40.2866,-74.6162,2,1,0.5
40.2977,-74.6162,2,2,1
40.2639,-74.6161,1,0,0
40.2738,-74.6161,2,2,1
40.2744,-74.6161,4,0,0
40.2775,-74.6161,5,3,0.6
40.2866,-74.6161,5,4,0.8
40.2977,-74.6161,1,0,0
40.3164,-74.6161,3,2,0.666666667
40.3176,-74.6161,1,0,0
40.2641,-74.616,3,3,1
40.2695,-74.616,2,2,1
40.275,-74.616,3,2,0.666666667
40.2757,-74.616,3,2,0.666666667
40.2963,-74.616,2,2,1
40.3162,-74.616,2,0,0
40.2585,-74.6159,1,0,0
40.2682,-74.6159,3,3,1
40.2752,-74.6159,2,2,1
40.2825,-74.6159,3,2,0.666666667
40.2885,-74.6159,4,2,0.5
40.2888,-74.6159,4,4,1
40.2961,-74.6159,4,4,1
40.2963,-74.6159,6,3,0.5
40.2989,-74.6159,2,2,1
40.2634,-74.6158,1,0,0
40.267,-74.6158,2,2,1
40.2672,-74.6158,3,3,1
40.2682,-74.6158,2,1,0.5
40.2706,-74.6158,3,2,0.666666667
40.2749,-74.6158,3,2,0.666666667
40.2753,-74.6158,2,2,1
40.2883,-74.6158,1,1,1
40.2961,-74.6158,3,2,0.666666667
40.2963,-74.6158,3,2,0.666666667
40.2978,-74.6158,5,5,1
40.2994,-74.6158,3,3,1
40.3095,-74.6158,2,2,1
40.2588,-74.6157,2,2,1
40.2682,-74.6157,4,4,1
40.2684,-74.6157,4,4,1
40.2696,-74.6157,1,1,1
40.2866,-74.6157,5,1,0.2
40.288,-74.6157,2,1,0.5
40.289,-74.6157,1,1,1
40.2963,-74.6157,3,2,0.666666667
40.2978,-74.6157,2,2,1
40.2988,-74.6157,2,2,1
40.3,-74.6157,2,2,1
40.3174,-74.6157,1,1,1
40.2586,-74.6156,3,1,0.333333333
40.2626,-74.6156,4,2,0.5
40.2638,-74.6156,1,1,1
40.2677,-74.6156,2,2,1
40.2681,-74.6156,3,3,1
40.2683,-74.6156,3,2,0.666666667
40.2824,-74.6156,1,1,1
40.2826,-74.6156,1,1,1
40.2892,-74.6156,2,2,1
40.2961,-74.6156,3,3,1
40.2963,-74.6156,3,3,1
40.2987,-74.6156,3,1,0.333333333
40.3005,-74.6156,2,2,1
40.3008,-74.6156,1,1,1
40.267,-74.6155,3,3,1
40.2672,-74.6155,3,2,0.666666667
40.2676,-74.6155,1,1,1
40.2681,-74.6155,4,3,0.75
40.2694,-74.6155,2,2,1
40.2774,-74.6155,5,4,0.8
40.2878,-74.6155,3,0,0
40.288,-74.6155,2,2,1
40.2894,-74.6155,2,2,1
40.2961,-74.6155,3,2,0.666666667
40.3001,-74.6155,4,4,1
40.3013,-74.6155,3,2,0.666666667
40.3018,-74.6155,2,2,1
40.302,-74.6155,2,2,1
40.2642,-74.6154,2,2,1
40.2681,-74.6154,4,3,0.75
40.2683,-74.6154,2,2,1
40.2876,-74.6154,2,2,1
40.2878,-74.6154,1,1,1
40.2899,-74.6154,2,1,0.5
40.2938,-74.6154,4,2,0.5
40.294,-74.6154,10,7,0.7
40.2961,-74.6154,3,1,0.333333333
40.3005,-74.6154,4,2,0.5
40.3007,-74.6154,4,3,0.75
40.3023,-74.6154,2,2,1
40.3026,-74.6154,3,1,0.333333333
40.3029,-74.6154,2,2,1
40.3031,-74.6154,6,4,0.666666667
40.3033,-74.6154,4,2,0.5
40.3039,-74.6154,2,2,1
40.3042,-74.6154,2,2,1
40.3044,-74.6154,2,2,1
40.3046,-74.6154,1,1,1
40.3164,-74.6154,2,0,0
40.3176,-74.6154,2,1,0.5
40.2635,-74.6153,2,1,0.5
40.268,-74.6153,1,1,1
40.2683,-74.6153,3,1,0.333333333
40.2695,-74.6153,6,3,0.5
40.2705,-74.6153,4,4,1
40.2824,-74.6153,2,1,0.5
40.2866,-74.6153,3,2,0.666666667
40.2877,-74.6153,2,0,0
40.2896,-74.6153,3,3,1
40.2902,-74.6153,1,0,0
40.3018,-74.6153,2,2,1
40.3021,-74.6153,1,1,1
40.3028,-74.6153,3,3,1
40.3043,-74.6153,2,2,1
40.3045,-74.6153,1,1,1
40.305,-74.6153,1,0,0
40.3175,-74.6153,2,1,0.5
40.2683,-74.6152,2,2,1
40.2875,-74.6152,4,4,1
40.2876,-74.6152,2,1,0.5
40.2877,-74.6152,8,8,1
40.2904,-74.6152,1,1,1
40.3043,-74.6152,5,4,0.8
40.3045,-74.6152,3,3,1
40.3046,-74.6152,3,2,0.666666667
40.3098,-74.6152,2,0,0
40.3116,-74.6152,3,2,0.666666667
40.3123,-74.6152,2,2,1
40.3174,-74.6152,1,1,1
40.2577,-74.6151,1,1,1
40.2649,-74.6151,2,0,0
40.2686,-74.6151,5,4,0.8
40.2875,-74.6151,3,2,0.666666667
40.2876,-74.6151,2,1,0.5
40.2906,-74.6151,2,2,1
40.2908,-74.6151,3,1,0.333333333
40.3051,-74.6151,2,2,1
40.3112,-74.6151,4,3,0.75
40.3119,-74.6151,2,2,1
40.3126,-74.6151,13,12,0.923076923
40.3163,-74.6151,2,2,1
40.3175,-74.6151,2,1,0.5
40.2625,-74.615,2,2,1
40.2689,-74.615,3,2,0.666666667
40.269,-74.615,2,2,1
40.2693,-74.615,2,1,0.5
40.2906,-74.615,4,4,1
40.2908,-74.615,4,2,0.5
40.2911,-74.615,3,2,0.666666667
40.2923,-74.615,2,1,0.5
40.3053,-74.615,2,1,0.5
40.3108,-74.615,2,2,1
40.3128,-74.615,8,4,0.5
40.2573,-74.6149,2,2,1
40.2591,-74.6149,3,3,1
40.2654,-74.6149,1,0,0
40.2672,-74.6149,4,2,0.5
40.2775,-74.6149,3,2,0.666666667
40.2777,-74.6149,3,2,0.666666667
40.2867,-74.6149,3,2,0.666666667
40.2906,-74.6149,4,1,0.25
40.2907,-74.6149,3,2,0.666666667
40.2922,-74.6149,4,4,1
40.2923,-74.6149,2,2,1
40.2924,-74.6149,2,2,1
40.2988,-74.6149,2,2,1
40.3113,-74.6149,4,4,1
40.2514,-74.6148,3,3,1
40.259,-74.6148,1,1,1
40.2704,-74.6148,2,2,1
40.2866,-74.6148,1,1,1
40.2868,-74.6148,2,0,0
40.2869,-74.6148,4,4,1
40.2907,-74.6148,3,2,0.666666667
40.2922,-74.6148,5,3,0.6
40.2924,-74.6148,2,2,1
40.2929,-74.6148,3,1,0.333333333
40.2986,-74.6148,2,2,1
40.3109,-74.6148,2,2,1
40.2593,-74.6147,1,1,1
40.2824,-74.6147,1,1,1
40.2826,-74.6147,2,1,0.5
40.2866,-74.6147,3,2,0.666666667
40.2868,-74.6147,3,2,0.666666667
40.2907,-74.6147,5,3,0.6
40.2922,-74.6147,6,4,0.666666667
40.2924,-74.6147,5,5,1
40.3056,-74.6147,2,1,0.5
40.311,-74.6147,3,3,1
40.2632,-74.6146,2,2,1
40.2649,-74.6146,2,0,0
40.2866,-74.6146,3,2,0.666666667
40.2907,-74.6146,4,2,0.5
40.2922,-74.6146,5,4,0.8
40.2924,-74.6146,6,4,0.666666667
40.3054,-74.6146,1,1,1
40.3108,-74.6146,7,7,1
40.2922,-74.6145,5,3,0.6
40.2924,-74.6145,3,2,0.666666667
40.2947,-74.6145,3,0,0
40.2971,-74.6145,1,0,0
40.2624,-74.6144,2,2,1
40.2637,-74.6144,2,2,1
40.2666,-74.6144,4,0,0
40.2824,-74.6144,1,1,1
40.2971,-74.6144,2,2,1
40.3163,-74.6144,2,0,0
40.3166,-74.6144,1,0,0
40.2669,-74.6143,1,1,1
40.2671,-74.6143,3,2,0.666666667
40.2705,-74.6143,3,2,0.666666667
40.2992,-74.6143,2,1,0.5
40.3059,-74.6143,1,1,1
40.3156,-74.6143,2,2,1
40.3164,-74.6143,2,1,0.5
40.3166,-74.6143,2,2,1
40.267,-74.6142,2,2,1
40.2703,-74.6142,2,2,1
40.2705,-74.6142,2,2,1
40.2777,-74.6142,2,1,0.5
40.2779,-74.6142,4,2,0.5
40.2938,-74.6142,7,6,0.857142857
40.2974,-74.6142,6,2,0.333333333
40.2991,-74.6142,2,2,1
40.3058,-74.6142,1,1,1
40.316,-74.6142,3,2,0.666666667
40.2641,-74.6141,2,2,1
40.2672,-74.6141,2,1,0.5
40.2673,-74.6141,3,2,0.666666667
40.2703,-74.6141,2,2,1
40.2704,-74.6141,2,1,0.5
40.2705,-74.6141,2,2,1
40.2824,-74.6141,1,1,1
40.2825,-74.6141,2,2,1
40.2938,-74.6141,8,7,0.875
40.2949,-74.6141,7,5,0.714285714
40.295,-74.6141,2,2,1
40.2951,-74.6141,7,4,0.571428571
40.2994,-74.6141,2,2,1
40.3033,-74.6141,1,1,1
40.3155,-74.6141,2,2,1
40.2568,-74.614,2,2,1
40.2673,-74.614,2,1,0.5
40.2703,-74.614,3,1,0.333333333
40.2741,-74.614,4,3,0.75
40.2742,-74.614,4,3,0.75
40.2938,-74.614,2,2,1
40.2949,-74.614,11,7,0.636363636
40.2951,-74.614,6,5,0.833333333
40.2993,-74.614,2,2,1
40.3144,-74.614,2,2,1
40.3151,-74.614,2,2,1
40.3153,-74.614,4,4,1
40.3176,-74.614,2,2,1
40.2742,-74.6139,3,3,1
40.2743,-74.6139,2,2,1
40.2744,-74.6139,2,2,1
40.2979,-74.6139,3,3,1
40.3149,-74.6139,2,2,1
40.2626,-74.6138,4,3,0.75
40.2744,-74.6138,4,4,1
40.2745,-74.6138,8,7,0.875
40.2746,-74.6138,3,3,1
40.282,-74.6138,4,2,0.5
40.2821,-74.6138,7,5,0.714285714
40.3034,-74.6138,1,1,1
40.3144,-74.6138,2,2,1
40.3176,-74.6138,2,0,0
40.2747,-74.6137,9,5,0.555555556
40.2748,-74.6137,4,3,0.75
40.2822,-74.6137,3,3,1
40.2823,-74.6137,1,1,1
40.2981,-74.6137,2,2,1
40.3142,-74.6137,4,2,0.5
40.2596,-74.6136,3,0,0
40.2746,-74.6136,4,4,1
40.2747,-74.6136,3,3,1
40.2748,-74.6136,4,4,1
40.2749,-74.6136,2,2,1
40.2776,-74.6136,1,0,0
40.2778,-74.6136,4,4,1
40.282,-74.6136,2,1,0.5
40.2821,-74.6136,4,2,0.5
40.2822,-74.6136,2,2,1
40.2957,-74.6136,2,0,0
40.2997,-74.6136,1,1,1
40.2999,-74.6136,4,3,0.75
40.3108,-74.6136,2,2,1
40.3129,-74.6136,1,1,1
40.3131,-74.6136,3,3,1
40.3138,-74.6136,4,4,1
40.2563,-74.6135,2,2,1
40.2632,-74.6135,2,2,1
40.2749,-74.6135,4,3,0.75
40.2822,-74.6135,1,0,0
40.2829,-74.6135,2,1,0.5
40.2955,-74.6135,3,3,1
40.2957,-74.6135,2,2,1
40.3035,-74.6135,2,2,1
40.3126,-74.6135,5,4,0.8
40.3127,-74.6135,9,5,0.555555556
40.3128,-74.6135,5,4,0.8
40.3134,-74.6135,4,4,1
40.2599,-74.6134,1,1,1
40.2767,-74.6134,2,2,1
40.2775,-74.6134,9,5,0.555555556
40.2834,-74.6134,2,2,1
40.2959,-74.6134,5,4,0.8
40.3033,-74.6134,4,4,1
40.3129,-74.6134,2,2,1
40.313,-74.6134,4,0,0
40.2563,-74.6133,1,1,1
40.2766,-74.6133,2,2,1
40.2778,-74.6133,2,2,1
40.2829,-74.6133,1,0,0
40.2839,-74.6133,3,2,0.666666667
40.2842,-74.6133,1,1,1
40.2958,-74.6133,2,1,0.5
40.296,-74.6133,3,3,1
40.3002,-74.6133,2,2,1
40.3005,-74.6133,2,2,1
40.3013,-74.6133,2,0,0
40.3014,-74.6133,4,2,0.5
40.3016,-74.6133,4,4,1
40.3127,-74.6133,4,3,0.75
40.3128,-74.6133,5,2,0.4
40.2638,-74.6132,4,2,0.5
40.2837,-74.6132,2,2,1
40.2845,-74.6132,2,0,0
40.2847,-74.6132,2,2,1
40.2958,-74.6132,4,4,1
40.2986,-74.6132,1,0,0
40.3012,-74.6132,7,5,0.714285714
40.3013,-74.6132,3,2,0.666666667
40.3014,-74.6132,1,0,0
40.3015,-74.6132,4,3,0.75
40.3035,-74.6132,2,2,1
40.2788,-74.6131,2,2,1
40.2825,-74.6131,2,0,0
40.285,-74.6131,2,2,1
40.2852,-74.6131,2,2,1
40.3007,-74.6131,2,2,1
40.3033,-74.6131,3,1,0.333333333
40.2643,-74.613,2,0,0
40.2791,-74.613,2,2,1
40.2822,-74.613,5,3,0.6
40.2824,-74.613,1,1,1
40.2845,-74.613,2,2,1
40.2974,-74.613,3,3,1
40.2985,-74.613,2,1,0.5
40.2988,-74.613,2,2,1
40.2602,-74.6129,3,1,0.333333333
40.2722,-74.6129,2,2,1
40.2793,-74.6129,3,2,0.666666667
40.2822,-74.6129,5,4,0.8
40.2824,-74.6129,7,7,1
40.2849,-74.6129,2,2,1
40.2858,-74.6129,2,2,1
40.2976,-74.6129,1,1,1
40.2987,-74.6129,2,2,1
40.3034,-74.6129,2,1,0.5
40.2695,-74.6128,2,2,1
40.2723,-74.6128,4,3,0.75
40.2724,-74.6128,4,4,1
40.2725,-74.6128,3,2,0.666666667
40.2821,-74.6128,2,1,0.5
40.2823,-74.6128,2,1,0.5
40.2857,-74.6128,6,2,0.333333333
40.2973,-74.6128,1,0,0
40.3032,-74.6128,2,2,1
40.2648,-74.6127,2,0,0
40.2726,-74.6127,2,2,1
40.2727,-74.6127,2,2,1
40.2765,-74.6127,2,2,1
40.2823,-74.6127,4,2,0.5
40.2975,-74.6127,3,2,0.666666667
40.3058,-74.6127,3,3,1
40.2603,-74.6126,4,4,1
40.27,-74.6126,4,1,0.25
40.2725,-74.6126,1,1,1
40.2726,-74.6126,3,2,0.666666667
40.2727,-74.6126,2,2,1
40.2728,-74.6126,3,3,1
40.2795,-74.6126,2,2,1
40.282,-74.6126,2,2,1
40.2822,-74.6126,1,1,1
40.3033,-74.6126,3,2,0.666666667
40.27,-74.6125,5,5,1
40.2727,-74.6125,2,2,1
40.2728,-74.6125,2,2,1
40.2729,-74.6125,3,2,0.666666667
40.299,-74.6125,4,4,1
40.2993,-74.6125,1,0,0
40.3031,-74.6125,2,2,1
40.3046,-74.6125,2,2,1
40.3057,-74.6125,1,0,0
40.2699,-74.6124,7,5,0.714285714
40.273,-74.6124,5,5,1
40.2731,-74.6124,1,0,0
40.3032,-74.6124,2,2,1
40.2699,-74.6123,2,2,1
40.2732,-74.6123,2,2,1
40.2733,-74.6123,2,2,1
40.3056,-74.6123,2,2,1
40.3181,-74.6123,2,2,1
40.2561,-74.6122,1,0,0
40.2699,-74.6122,7,5,0.714285714
40.27,-74.6122,3,3,1
40.2701,-74.6122,2,2,1
40.2734,-74.6122,2,2,1
40.2735,-74.6122,6,6,1
40.2768,-74.6122,2,0,0
40.2795,-74.6122,4,1,0.25
40.3029,-74.6122,2,1,0.5
40.3044,-74.6122,3,1,0.333333333
40.3183,-74.6122,2,2,1
40.2698,-74.6121,4,2,0.5
40.2699,-74.6121,2,2,1
40.27,-74.6121,4,4,1
40.277,-74.6121,2,0,0
40.2974,-74.6121,2,2,1
40.2994,-74.6121,2,2,1
40.3026,-74.6121,2,2,1
40.303,-74.6121,2,2,1
40.3054,-74.6121,5,4,0.8
40.3133,-74.6121,3,3,1
40.3134,-74.6121,6,5,0.833333333
40.3135,-74.6121,2,2,1
40.2998,-74.612,5,1,0.2
40.3131,-74.612,7,6,0.857142857
40.3133,-74.612,2,2,1
40.3135,-74.612,2,2,1
40.3136,-74.612,1,1,1
40.2794,-74.6119,4,4,1
40.3023,-74.6119,2,1,0.5
40.3028,-74.6119,2,2,1
40.3043,-74.6119,1,1,1
40.3053,-74.6119,1,0,0
40.3125,-74.6119,1,1,1
40.313,-74.6119,1,1,1
40.3132,-74.6119,1,1,1
40.3133,-74.6119,1,1,1
40.3134,-74.6119,5,4,0.8
40.3135,-74.6119,4,3,0.75
40.302,-74.6118,6,2,0.333333333
40.3025,-74.6118,3,3,1
40.3121,-74.6118,3,2,0.666666667
40.3126,-74.6118,3,2,0.666666667
40.313,-74.6118,2,0,0
40.3131,-74.6118,3,1,0.333333333
40.3132,-74.6118,2,2,1
40.3184,-74.6118,2,2,1
40.2911,-74.6117,3,1,0.333333333
40.2976,-74.6117,3,2,0.666666667
40.2998,-74.6117,2,0,0
40.3004,-74.6117,1,1,1
40.3006,-74.6117,1,1,1
40.3014,-74.6117,3,2,0.666666667
40.3017,-74.6117,2,2,1
40.3022,-74.6117,2,2,1
40.3051,-74.6117,2,1,0.5
40.3117,-74.6117,4,3,0.75
40.2751,-74.6116,1,1,1
40.3012,-74.6116,4,3,0.75
40.302,-74.6116,2,2,1
40.305,-74.6116,2,2,1
40.3184,-74.6116,3,3,1
40.2751,-74.6115,4,2,0.5
40.2752,-74.6115,6,5,0.833333333
40.2793,-74.6115,2,2,1
40.2872,-74.6115,4,4,1
40.3006,-74.6115,1,1,1
40.3012,-74.6115,1,1,1
40.3014,-74.6115,2,2,1
40.3017,-74.6115,4,3,0.75
40.3183,-74.6115,2,1,0.5
40.275,-74.6114,7,6,0.857142857
40.2751,-74.6114,3,2,0.666666667
40.2872,-74.6114,7,5,0.714285714
40.2874,-74.6114,6,5,0.833333333
40.2975,-74.6114,2,1,0.5
40.3116,-74.6114,1,1,1
40.261,-74.6113,2,2,1
40.2647,-74.6113,3,2,0.666666667
40.2844,-74.6113,3,2,0.666666667
40.2874,-74.6113,2,2,1
40.3039,-74.6113,3,0,0
40.3183,-74.6113,3,3,1
40.2792,-74.6112,2,2,1
40.2839,-74.6112,1,1,1
40.3038,-74.6112,1,1,1
40.3046,-74.6112,2,2,1
40.2647,-74.6111,2,2,1
40.2838,-74.6111,6,4,0.666666667
40.3048,-74.6111,2,2,1
40.312,-74.6111,2,1,0.5
40.3182,-74.6111,2,2,1
40.2645,-74.611,3,2,0.666666667
40.2647,-74.611,4,3,0.75
40.2844,-74.611,2,2,1
40.2846,-74.611,2,2,1
40.3036,-74.611,2,2,1
40.3046,-74.611,2,2,1
40.3066,-74.611,2,2,1
40.2646,-74.6109,2,2,1
40.279,-74.6109,2,2,1
40.2791,-74.6109,2,2,1
40.2837,-74.6109,6,5,0.833333333
40.2846,-74.6109,2,1,0.5
40.3045,-74.6109,6,4,0.666666667
40.3066,-74.6109,1,1,1
40.3119,-74.6109,1,0,0
40.2612,-74.6108,1,1,1
40.279,-74.6108,3,3,1
40.2791,-74.6108,2,2,1
40.2837,-74.6108,4,2,0.5
40.2847,-74.6108,4,2,0.5
40.2853,-74.6108,3,1,0.333333333
40.2855,-74.6108,5,3,0.6
40.2856,-74.6108,2,2,1
40.2916,-74.6108,2,2,1
40.3066,-74.6108,3,2,0.666666667
40.318,-74.6108,2,2,1
40.2646,-74.6107,3,3,1
40.2789,-74.6107,2,2,1
40.2791,-74.6107,2,1,0.5
40.2837,-74.6107,3,2,0.666666667
40.2849,-74.6107,2,1,0.5
40.2856,-74.6107,3,2,0.666666667
40.2922,-74.6107,1,0,0
40.2927,-74.6107,3,3,1
40.2974,-74.6107,2,2,1
40.3066,-74.6107,4,4,1
40.3067,-74.6107,2,2,1
40.2614,-74.6106,5,2,0.4
40.2646,-74.6106,2,2,1
40.279,-74.6106,4,1,0.25
40.2855,-74.6106,4,3,0.75
40.2929,-74.6106,2,2,1
40.2968,-74.6106,4,4,1
40.2974,-74.6106,5,3,0.6
40.3034,-74.6106,1,0,0
40.3066,-74.6106,1,1,1
40.3067,-74.6106,4,4,1
40.3122,-74.6106,2,2,1
40.2644,-74.6105,2,2,1
40.2645,-74.6105,4,3,0.75
40.2789,-74.6105,3,2,0.666666667
40.279,-74.6105,4,2,0.5
40.2837,-74.6105,3,2,0.666666667
40.2858,-74.6105,2,2,1
40.2863,-74.6105,4,4,1
40.2927,-74.6105,2,1,0.5
40.2928,-74.6105,2,2,1
40.2934,-74.6105,2,1,0.5
40.297,-74.6105,2,2,1
40.2972,-74.6105,1,0,0
40.2973,-74.6105,3,3,1
40.2974,-74.6105,1,1,1
40.3066,-74.6105,2,2,1
40.3067,-74.6105,1,0,0
40.3178,-74.6105,2,0,0
40.2645,-74.6104,3,3,1
40.2837,-74.6104,1,0,0
40.2859,-74.6104,3,2,0.666666667
40.2864,-74.6104,3,2,0.666666667
40.2938,-74.6104,1,1,1
40.2975,-74.6104,1,1,1
40.2978,-74.6104,1,1,1
40.2984,-74.6104,2,1,0.5
40.303,-74.6104,1,1,1
40.3034,-74.6104,1,1,1
40.3053,-74.6104,4,1,0.25
40.3056,-74.6104,1,1,1
40.3066,-74.6104,2,2,1
40.3067,-74.6104,2,2,1
40.2615,-74.6103,3,2,0.666666667
40.2644,-74.6103,1,0,0
40.2837,-74.6103,4,2,0.5
40.2861,-74.6103,3,3,1
40.2933,-74.6103,3,1,0.333333333
40.298,-74.6103,2,2,1
40.3027,-74.6103,2,1,0.5
40.303,-74.6103,1,1,1
40.3066,-74.6103,2,2,1
40.3124,-74.6103,2,2,1
40.3176,-74.6103,1,0,0
40.2637,-74.6102,3,2,0.666666667
40.2643,-74.6102,3,3,1
40.2863,-74.6102,4,3,0.75
40.2938,-74.6102,2,2,1
40.2942,-74.6102,2,2,1
40.2989,-74.6102,2,1,0.5
40.2995,-74.6102,4,2,0.5
40.3065,-74.6102,2,2,1
40.3066,-74.6102,1,1,1
40.3067,-74.6102,4,2,0.5
40.3197,-74.6102,3,0,0
40.2636,-74.6101,3,1,0.333333333
40.2639,-74.6101,2,2,1
40.264,-74.6101,3,2,0.666666667
40.2836,-74.6101,3,3,1
40.2942,-74.6101,4,4,1
40.2947,-74.6101,3,2,0.666666667
40.3,-74.6101,2,2,1
40.3001,-74.6101,2,2,1
40.3021,-74.6101,4,2,0.5
40.3033,-74.6101,4,4,1
40.3125,-74.6101,3,3,1
40.3174,-74.6101,1,0,0
40.3197,-74.6101,1,1,1
40.2558,-74.61,3,2,0.666666667
40.2633,-74.61,1,1,1
40.2636,-74.61,2,2,1
40.2638,-74.61,4,3,0.75
40.2836,-74.61,3,2,0.666666667
40.2946,-74.61,2,2,1
40.2951,-74.61,2,2,1
40.2956,-74.61,2,2,1
40.2997,-74.61,3,2,0.666666667
40.3002,-74.61,3,2,0.666666667
40.3017,-74.61,5,3,0.6
40.3073,-74.61,3,3,1
40.3124,-74.61,2,2,1
40.3172,-74.61,1,1,1
40.2635,-74.6099,2,2,1
40.2836,-74.6099,2,2,1
40.2951,-74.6099,3,3,1
40.296,-74.6099,2,1,0.5
40.2962,-74.6099,2,0,0
40.3004,-74.6099,8,3,0.375
40.3007,-74.6099,1,1,1
40.3011,-74.6099,6,6,1
40.3079,-74.6099,3,2,0.666666667
40.3081,-74.6099,3,3,1
40.3171,-74.6099,5,4,0.8
40.2629,-74.6098,5,2,0.4
40.2836,-74.6098,1,0,0
40.2955,-74.6098,2,0,0
40.2967,-74.6098,3,2,0.666666667
40.2972,-74.6098,2,2,1
40.3031,-74.6098,1,1,1
40.3085,-74.6098,5,4,0.8
40.3126,-74.6098,1,1,1
40.2629,-74.6097,4,2,0.5
40.2803,-74.6097,1,1,1
40.2836,-74.6097,3,2,0.666666667
40.296,-74.6097,2,1,0.5
40.2975,-74.6097,2,2,1
40.3091,-74.6097,2,2,1
40.3094,-74.6097,1,1,1
40.3169,-74.6097,3,2,0.666666667
40.2628,-74.6096,7,3,0.428571429
40.273,-74.6096,12,8,0.666666667
40.2981,-74.6096,4,4,1
40.3097,-74.6096,2,0,0
40.273,-74.6095,3,3,1
40.2731,-74.6095,4,2,0.5
40.2769,-74.6095,2,0,0
40.2837,-74.6095,2,2,1
40.2881,-74.6095,5,4,0.8
40.2973,-74.6095,2,2,1
40.2974,-74.6095,2,0,0
40.2976,-74.6095,2,2,1
40.3029,-74.6095,1,1,1
40.31,-74.6095,1,0,0
40.3102,-74.6095,1,1,1
40.3127,-74.6095,2,2,1
40.313,-74.6095,1,1,1
40.3167,-74.6095,3,2,0.666666667
40.273,-74.6094,2,1,0.5
40.2804,-74.6094,2,1,0.5
40.2838,-74.6094,2,2,1
40.2881,-74.6094,7,4,0.571428571
40.2883,-74.6094,6,5,0.833333333
40.3164,-74.6094,2,2,1
40.2726,-74.6093,2,1,0.5
40.2838,-74.6093,2,2,1
40.2883,-74.6093,3,3,1
40.2985,-74.6093,1,1,1
40.2986,-74.6093,1,1,1
40.312,-74.6093,3,1,0.333333333
40.3132,-74.6093,2,2,1
40.3134,-74.6093,1,1,1
40.3162,-74.6093,3,2,0.666666667
40.3165,-74.6093,2,1,0.5
40.2839,-74.6092,3,2,0.666666667
40.3122,-74.6092,2,2,1
40.3131,-74.6092,1,1,1
40.3136,-74.6092,2,2,1
40.2841,-74.6091,3,2,0.666666667
40.2843,-74.6091,2,2,1
40.3134,-74.6091,4,3,0.75
40.3137,-74.6091,3,3,1
40.3161,-74.6091,2,2,1
40.3024,-74.609,2,2,1
40.3135,-74.609,3,2,0.666666667
40.2887,-74.6089,2,1,0.5
40.3026,-74.6089,3,1,0.333333333
40.3159,-74.6089,2,2,1
40.2972,-74.6088,2,2,1
40.2974,-74.6088,2,2,1
40.2735,-74.6087,3,2,0.666666667
40.2986,-74.6087,1,1,1
40.3158,-74.6087,1,1,1
40.3195,-74.6087,3,3,1
40.2622,-74.6086,3,2,0.666666667
40.2624,-74.6086,1,1,1
40.2889,-74.6086,3,2,0.666666667
40.3162,-74.6086,1,0,0
40.3165,-74.6086,1,1,1
40.3021,-74.6085,1,1,1
40.3158,-74.6085,1,1,1
40.3172,-74.6085,2,1,0.5
40.2625,-74.6084,2,2,1
40.2984,-74.6084,2,2,1
40.3161,-74.6084,3,2,0.666666667
40.3165,-74.6084,2,2,1
40.3168,-74.6084,4,2,0.5
40.3171,-74.6084,1,1,1
40.3191,-74.6084,3,2,0.666666667
40.279,-74.6083,2,2,1
40.3153,-74.6083,2,2,1
40.3175,-74.6083,3,0,0
40.3178,-74.6083,2,2,1
40.3181,-74.6083,2,2,1
40.3195,-74.6083,2,2,1
40.2889,-74.6082,3,1,0.333333333
40.3019,-74.6082,2,2,1
40.3185,-74.6082,3,2,0.666666667
40.3188,-74.6082,2,0,0
40.3191,-74.6082,3,2,0.666666667
40.2808,-74.6081,2,1,0.5
40.2959,-74.6081,3,2,0.666666667
40.296,-74.6081,3,3,1
40.2962,-74.6081,2,0,0
40.2973,-74.6081,4,3,0.75
40.2985,-74.6081,2,2,1
40.3195,-74.6081,2,2,1
40.2957,-74.608,1,1,1
40.2958,-74.608,2,2,1
40.2963,-74.608,2,2,1
40.2964,-74.608,2,1,0.5
40.2965,-74.608,2,1,0.5
40.2966,-74.608,3,2,0.666666667
40.2969,-74.608,2,0,0
40.297,-74.608,2,2,1
40.2972,-74.608,2,2,1
40.2973,-74.608,4,2,0.5
40.315,-74.608,1,1,1
40.2628,-74.6079,2,0,0
40.2889,-74.6079,4,3,0.75
40.2959,-74.6079,1,1,1
40.2961,-74.6079,3,1,0.333333333
40.2962,-74.6079,2,2,1
40.2963,-74.6079,2,2,1
40.2964,-74.6079,1,1,1
40.2972,-74.6079,5,2,0.4
40.2974,-74.6079,3,2,0.666666667
40.2745,-74.6078,4,4,1
40.2889,-74.6078,3,2,0.666666667
40.2967,-74.6078,2,2,1
40.2968,-74.6078,2,2,1
40.2969,-74.6078,4,3,0.75
40.2971,-74.6078,2,1,0.5
40.2972,-74.6078,1,1,1
40.2974,-74.6078,6,4,0.666666667
