AAPL,ADBE,ADI,ADP,ADSK,AKAM,ALGN,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BIDU,BIIB,CA,CELG,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CTAS,CTRP,CTSH,CTXS,DISCA,DISCK,DISH,DLTR,EA,EBAY,ESRX,EXPE,FAST,FB,FISV,FOXA,FOX,GILD,GOOGL,HAS,HOLX,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,KLAC,LBTYA,LBTYK,LRCX,LVNTA,MCHP,MDLZ,MELI,MNST,MSFT,MU,MXIM,MYL,NFLX,NTES,NVDA,ORLY,PAYX,PCAR,PCLN,QCOM,QVCA,ROST,SBUX,SHPG,SIRI,STX,SWKS,SYMC,TSCO,TSLA,TXN,ULTA,VIAB,VOD,VRSK,WDC,WYNN,XLNX,XRAY
0.010914611,-0.004954885,-0.0099812,-0.003620533,-0.011591857,-0.000811599,-0.000217699,-0.005296375,-0.010868076,0.007285648,0.009200651,0.005353741,0.01487519,-0.009629978,0.023232911,0.000646621,-0.016164674,0.011426482,0.003629768,0.055871612,-0.001437323,-0.003116314,-0.002940698,0.010252965,-0.007872233,-0.005671763,-0.059395333,0.004731583,0.00148313,-0.080824853,-0.008124799,0.00717736,0.046716246,-0.009407407,0.001659476,-0.007142888,0.012862898,-0.005733855,0.004793794,0.003694379,0.005920513,0.000905621,-0.0706204,0.017583975,0.007795457,0.000672948,-0.001499719,0.007922502,-0.002535532,-0.005811277,0.017001559,0.005975087,-0.002287366,0.008145811,0.011859018,-0.014775994,0.051425816,-0.010011862,-0.00748565,-0.003744704,-0.01921784,0.001417211,0.004302933,-0.005025738,-0.003619661,-0.003891055,-0.019615975,0.00337965,-0.010897641,-0.002364549,0.012629244,0.005422241,-0.036881531,-0.001043841,-0.002743068,-0.003255936,-0.006169499,0.007498696,0.00799628,-0.004169873,-0.005162253,0.000940544,-0.003899571,0.010437567,0.01158007,0.005380302,-0.00081483,-0.001943163,-0.009144082,0.006427502,-0.038476237,0.001242126
0,0.0004434,0.009309924,-0.008169739,-0.006525911,-0.00251275,-0.020789397,-0.000234311,0.010575892,-0.000915991,-0.004330521,0.002285715,0.012057269,-0.00816378,-0.00164255,0.002582313,0.003505149,0.009009933,0.012959145,-0.024149366,0.021815105,-0.016599684,0.002614381,0.000985285,0.008563876,-0.003739654,0.011215908,0.005070637,0.004067301,0.011508409,-0.027749913,0.009693922,-0.006040394,-0.024136565,0.002980135,-0.005791329,-0.00266616,-0.003437547,0.018301164,0.019585688,0.000281057,-0.01031007,0.014479555,0,-0.000568343,0.00620339,0.001312377,0.012596621,0.010632742,-0.001521556,-0.003349999,0.004509128,0.026874388,0.023351743,0.022440108,0.023901335,-0.013132316,0.003987305,-0.009804553,0.002589747,-0.005457363,0.020866531,0.007698926,0.06073752,0.005563297,0.003531408,0.01465775,0.019949629,-0.004041026,-0.004253933,-0.008749222,0.003434122,0.009302393,-0.008390191,-0.009044286,-0.045833674,-0.000910498,0.01167122,0.022238582,0.003950839,0.002953121,-0.004576667,-0.009212225,-0.003467098,-0.006346885,0.014047216,-0.000203811,0.000243102,0.000637714,0.059134544,0.010846852,-0.010517968
-0.007760297,-0.004620998,0.010553835,-0.002572985,-0.022360559,-0.003112728,-0.015570183,-0.00650447,-0.013089385,0.006524457,-0.015808253,0.001014199,-0.014745443,-0.008463819,-0.010525274,-0.009718249,0.004118548,0.003429228,-0.001226994,-6.31E-05,-0.001475421,-0.000684697,-0.000163199,-0.012538134,-0.014859804,-0.045908504,-0.004695312,-0.000180652,0,0.013261195,-0.012523986,0.010688794,0.01424751,-0.001192428,-0.011388793,-0.013915723,-0.011507607,-0.001024256,0.003717176,0.00377328,-0.005918845,-0.025107532,0.004046355,-0.009507202,-0.00411432,0.001503132,-0.020506097,-0.023400237,-0.01304077,-0.00755746,0.002709844,0.001328361,-0.000352051,0.004162626,0.004026465,-0.00755507,-0.013777217,-0.00103222,-0.002608155,-0.008122265,-0.001905216,-0.001387925,-0.001705757,-0.001355626,-0.015374167,-0.001439885,-0.004539892,-0.00839527,-0.010097412,-0.00938974,-0.010932344,-0.005702539,-0.00836825,-0.007664898,-0.004011732,-0.001078749,-0.006947011,-0.010604553,0.010709912,-0.011733409,-0.002768296,-0.011534153,-0.005689744,-0.005029348,-0.009858161,0.005755412,0.010543488,-0.000364675,0.001019498,0.01102699,0.005725703,0.001074691
-0.000248663,0.00377837,-0.008675396,-0.001288979,0.008177689,-0.001931793,0.008990845,-0.007655615,0.004873376,-0.004040146,0.003801705,0.001519372,-0.00871138,0.007424197,-0.00922702,0.007135937,-0.000178715,0.003607028,0.005306135,0.01362739,-0.000402766,0.010837697,-0.001469988,-0.001041125,0.00676072,-0.038171483,0.00636788,-0.005979904,-0.005550431,0.002050932,0.018593194,0.001569385,-0.008841232,0.003721627,0.00433804,0.001420599,-0.000617475,-0.002518541,0.002094917,0.003759096,0.003386486,-0.009336656,0.003542421,0.004264399,-0.00165048,0.005575217,0.006037706,-0.006043343,-0.0185203,0.002553845,0.003747405,0.007528011,-0.00742184,0.0013837,0.000430447,-0.001657579,0.007029082,-0.013666285,-0.002614975,0.018550858,0.008781355,-0.00836825,0.010613557,0,0.025310766,0.006463218,0,0.002498266,0.000347229,-0.005143959,-0.021922023,-0.00164257,-0.013536586,-0.002390757,-0.001392435,-0.012854346,-0.006626198,0.004255326,0.002490097,0.000609334,-0.000184826,-0.007672322,0.002626954,-0.027391792,-0.003933105,-0.000119567,-0.001614857,-0.003654084,-0.008956048,-0.012215697,-0.00294551,0.002324543
0.0520888,4.44E-05,0.011064567,-0.068468581,0.00724098,0.00814759,0.065496051,0.027197675,0.01781329,0.026037431,0.006554769,-0.008895725,0.006865302,-0.002893521,0.020386169,-0.003561603,0.029671587,0.010556177,-0.00950976,0.002548168,0.010552425,-0.003331691,-0.005572871,-0.005745641,-0.010745256,0.008310029,-0.017874601,0.006160556,0.005919366,0.020113921,0.022338384,-0.017645727,0.011666536,0.010641543,0.001247868,0,0.008916277,-0.021906267,0.008176398,0.009417183,0.014960083,-0.001390196,-0.001952887,0.01169604,0.008855213,0.006039315,-0.008335237,0.024290644,-0.016925069,-0.001872182,0.002069057,-0.01028889,0.004365531,-0.003879196,-0.003880709,0.008606878,0.011144764,0.007895758,-0.006166515,-0.002317182,-0.015478342,-0.01237,0.026256978,0.001581385,0.045108318,-0.002867385,0.010694004,0.015406082,-0.019593576,-0.02817563,0.03627419,-0.003753643,0.000756859,0.000531773,0.013685152,-0.01968966,0.029418346,0.002120892,-0.003850951,0.011233598,-0.003147277,-0.015104562,0.005313594,0.008072564,0.010973945,-0.009732729,-0.003034904,-0.00636555,0.008701271,-0.031310757,-0.006091743,0.00498843
0.005571482,-0.003822737,-0.003319836,0.009622067,-0.000995644,0.002063376,-0.007467823,-0.013271955,0.002890175,-0.001782872,0.00437828,0.021967807,0.004136459,-0.000521724,0.019016016,-0.005529368,-0.005044366,0.000374953,-0.000102749,0.006157102,-0.003327347,0.026648731,0.003445733,-0.002535077,0.000469594,-0.007340191,0.010761928,-0.002169983,-0.003695496,0.020865138,0.005115101,-0.000614062,-0.000940881,-0.032726118,-0.001497629,-0.01244787,-0.002144937,-0.001241821,-0.000798658,0,-0.003753915,3.69E-05,-0.003549358,-0.035763066,0.001195758,0.034533706,0.019425458,-0.006436804,0.004707194,-0.008296673,0.005188694,-0.010085503,0.005166756,0,-0.004329636,0.006127312,-0.003237746,0.000741675,0.005938802,0.02186617,0.002755978,-0.011408775,0.006151342,-0.004751678,0.002098086,-0.001724386,-0.003192214,0.019554577,-0.002165909,-0.004630829,0.000296824,0.003052502,-0.009502162,-0.010152371,-0.000305483,0.00074308,-0.003472849,0.002116403,0.005206577,-0.013673165,-0.017961194,0.019359012,-0.004990753,-0.006877424,-0.006405504,0,-0.004264399,-0.000368482,0.003941769,-0.012348377,-0.011942537,-0.001066856
0.002930205,0.010191058,0.001594897,0.015453999,0.034631788,0.016065776,-0.005770418,-0.009814392,0.010193183,0.050273081,-0.030162397,-0.003502631,0.009700645,0.006646079,0.004824084,0.028614716,-0.001308729,-0.02159993,0.009205343,-0.000154238,-0.000933645,0.006836608,0.019304679,0.012438729,-0.001409444,0.001549787,0.057870211,0.007933687,0.007744829,0.002128183,0.001699236,-0.005296557,0.00141099,0.013279205,0.003242033,0.003689285,0.002833405,0.010837638,-0.003842464,-0.002265007,-0.000278629,0.008641613,0.008059636,0.006134989,0.012190318,0.09878115,0.007429408,0.003181783,0.00688234,0.016187097,0.009455417,0.007214295,0.021436427,0.008844723,0.015784515,0.006004478,0.002313745,0.015595432,0.002047549,0.010941261,-0.000119667,0.005245184,0.001838048,0.008131963,0.009387292,0.000934412,0.013851901,0.016286428,0.015840134,-0.007939289,-0.00103927,0.0032911,0.00741942,0,0.002593639,0.002966811,0.002216831,0.004219416,0.022548115,0.009062838,0.04629688,-0.013234271,0.007556914,0.009115593,0.011182848,0.004096885,0.000406918,0.016086138,0.002408265,0.001655287,0.024778793,0.001422222
0.005873561,-0.000176351,-0.004792341,-0.004569537,-0.009790373,-0.005666561,-0.008798884,-0.009831985,0.000142827,0.000787569,-0.001244555,-0.006033201,0.006333641,0.008945527,0.005636822,0.0050585,0.004529624,0.019911533,0.001221001,-0.015169232,-0.006425725,-0.003652371,0.000160655,-0.008246217,0.006793982,0.014985871,0.004244601,0.001794366,0,-0.003440089,-0.021250717,-0.006691475,-0.00141099,-0.002701893,0.000248952,0.011593743,-0.003600571,0.002266718,-0.006114259,-0.00584797,-0.004468657,-0.005740495,0.126528702,-0.004597709,0.000559058,0.012125709,0.003043197,-0.006710309,-0.007987923,-0.008913093,-0.000287953,0.018668362,-0.003790276,-0.007180368,-0.007430729,-0.000769988,-0.006957356,0.004951226,-0.002047549,-0.000845532,0.013786765,0.000950721,-0.011904903,-0.001350743,0.020804654,-7.18E-05,-0.002565369,0.000877578,0.000426745,-0.006170445,0.003706728,-0.001335504,0.001231236,0.006957481,0.000457004,0.016344134,-0.007267954,0.003152919,-0.00464654,-0.001872144,0.013605652,0.010354203,0.003876826,-0.001974594,0.002066803,0.000240471,-0.010222947,0.002897153,-0.005585897,-0.007678776,-0.004664429,0.007609983
0.011797955,0.010002716,0.006384698,-0.001666841,-0.006458318,0.01381927,-0.00257428,0.00595831,0.001712329,0.003023342,0.005662642,0.004904745,0.002981065,0.009035949,0.005303043,-0.008233105,0.006928834,0.00093835,0.008202993,0.006462613,0.00093966,-0.001080303,0.006883882,-0.002967879,0.000700198,0.003806628,0.01066431,-0.011177329,-0.012197527,-0.01022605,-0.00628975,0.013951705,-0.002198839,0.003600904,0.011467353,0.00584738,0.010459308,0.001319883,-0.027488642,-0.029428475,0.013346507,0.011448224,-0.000107175,0.005361943,0.007609304,0.011134472,0.003528432,-0.013216051,0.002209946,-0.000511727,0.005102096,-0.009875748,-0.000115081,-0.017051426,-0.014446943,-0.005923018,0.002556655,0.002756221,-0.00182357,0.006796833,0.007291576,0.001503462,-0.000206505,0.00941711,-0.003309997,0.013417272,0.009870118,0.034062357,0.005106789,-0.004806231,-0.000444083,0.010521082,-0.001231236,-0.007494682,0.006527537,0.005268429,0.016383027,-0.011609629,0.001108279,0.005441517,0.003195458,0.00027465,0.022599609,0.002106095,0.001657734,-0.001443696,-0.0004111,-0.000723502,0.002415921,0.006127025,0.004319661,0.0038712
0.005885292,-0.000436624,0.017871698,0.001770926,0.009732437,-0.122861657,-0.005384463,-0.004365953,0.003131675,0.004157259,0.006098558,-0.017847445,0.001949984,0.004797255,0.002754043,-0.004621154,-0.009713866,-0.011129041,-0.00161502,0.00632835,0.000804721,0.005807878,-0.002875861,-0.005171141,-0.006554331,0.039483713,0.00691683,-0.008740041,-0.00971607,-0.006152842,0.010416761,-0.003562001,0.014981554,0.009984436,-0.006171081,-0.006049625,0.005906423,0.000941708,-0.005990035,-0.007409936,-0.09648474,0.001891322,0.018582961,-0.00792539,0.005224833,-0.005587199,-0.000803635,-0.000682477,-0.002624855,-0.046446896,-0.002826518,-0.017766834,-0.000230203,-0.006505468,-0.005837728,-0.003708979,0.000464145,0.056329123,-0.005490748,0.002098196,0.005841821,-7.91E-05,-0.012468989,0.006450918,-0.005241973,0.010577632,0.011515845,-0.013400107,0.003082379,0.001575493,-0.012964938,0.001277513,-0.000568774,-0.00349886,0.004077016,-0.001632061,-0.002910173,-0.007458745,0,-0.002909452,0.002478316,-0.01132296,-0.000858336,-0.001645008,-0.002137147,-0.00289366,0.018536023,-0.001086235,-0.033446206,-0.002591615,-0.001207625,-0.005459202
-0.000686106,0.013275107,-0.003914921,0.002390978,0.007117468,0.033083321,0.017023054,0.000795229,0.005810262,-0.004579977,0.008834705,-0.00512165,-0.008313819,0.01956966,0.008665208,0.002074193,0.003393226,0.006993696,0.00694622,-0.006546211,-0.000335222,0.004586481,0.001918159,0.005695525,0.010512887,0.027734535,0.009835721,0.009102557,0.008972023,0.000333556,0.017254297,0.002703369,0.021453474,-0.003713887,0.004447014,0.003231021,0.006472027,0.010952602,0.004329732,0.002026343,-0.00564327,0.001089523,0.015347172,0.006906281,-0.001779524,-0.000780446,0.004627496,0.039653878,-0.020826806,0.034345302,0.001842426,0.018580835,-0.004383948,-0.012277099,-0.011482535,0.000604726,0.009237941,-0.033273759,0.020661423,-0.000314449,0.009045637,0.001422363,0.021105687,-0.007120635,-0.000128197,0.007129407,-0.007142888,-0.006724743,0.042442593,0.008534407,0.000449876,0.005738078,0.000758294,0.009926306,0.020434748,0.00199438,0.01475998,0.00320342,0.013641576,0.004388378,0.008450755,0.007608808,0.038289516,-0.008531516,0.004269736,0.037445133,0.017405661,-0.008001983,0.016410892,0.010326403,-0.001209086,0.012285167
0.007067167,-0.008395774,-0.012366951,0.011869882,-0.009663078,-0.001730785,0.010664797,0.000635728,-0.008371812,0.009258769,0.004005582,0.142826951,0.001472176,0.000883002,0.008331522,0.003182689,0.001128521,-0.034297834,0.005103328,0.00105774,0.003280338,0.012754823,-0.00223821,0.006358076,0.012930219,0.018826983,0.002443888,0.01188989,0.010366624,0.008964203,0.017475042,0.032120607,0.002422775,-0.002533345,-0.008416586,0.008831852,0.002771641,0.013363434,-0.009348983,-0.003379523,0.000917291,0.004900255,0.005476069,0.013419622,0.009292156,0.00481485,-0.006732368,-0.005428091,-0.015945668,0.000690548,0.004186376,0.002438035,-0.001504195,0.01085725,0.00972455,-0.007193964,0.006187713,-0.012392438,0.003365118,0.004445498,0.007819727,0.0103693,-0.02152401,-0.009648902,0,0.002712573,-0.001598597,-0.026294241,-0.00584278,0.013094605,0.017536487,0.009515672,0.003027438,0.02165387,0.001622778,0.006859233,0.005260709,0.00106553,0.001746725,0.000984737,0.014446339,0.010555996,-3.76E-05,-0.01014695,-0.01089436,0.005798462,-0.009365417,0.021197951,-0.007390633,0.012049569,-0.010598657,0.016091705
0.005286622,0.01020417,0.016672523,0.006137499,0.006653384,-0.002364999,0.015321578,0.002459635,0.007947814,-0.002396646,0.006720984,0.010186093,0.006208316,0.011299555,0.019767766,0.007912686,0.003810188,-0.000584966,0.00139637,-0.005894019,0.004401474,0.002402791,0.010191171,0.01289617,0.026263678,0.00295884,0.009079927,0.020911625,0.018971747,0.015415195,-0.010318678,0.018368584,0.015010789,0.022572324,-0.012088013,0.001397903,0.000224391,0.004811337,-0.009945299,-0.009182176,0.01621862,0.006899186,0.009639123,0.002511933,-6.09E-05,-0.00155521,0.006055008,-0.008031507,0.014249315,0.011666942,-0.003245051,0.012101802,0.004159932,0.002270793,0.000586338,0.010470394,0.000913451,0.009273196,-0.00493939,0.014402902,-0.005974282,0.00249766,-0.003352895,0.012993014,0.014256861,-0.006410725,-0.012051886,-0.039767932,-0.005280393,0.005632856,0.016365064,0.015799165,0.024817021,-0.008394593,0.002208644,0.007973167,-0.00655088,0.006369448,0.016228853,0.009144414,0.002933312,-0.003688781,0.016135693,0.011607094,-0.005548019,0.000924642,-0.005621376,0.009252735,0.012416093,-0.00315153,0.01731645,-0.005507759
0.00375912,0.00377845,0.003509004,0.002647929,-0.001568628,0.000315657,0.010187894,0.012286521,-0.007093234,-0.006801724,0.003614244,-0.013976933,-0.001853569,-0.005743527,0.013167816,-0.010776649,-0.005199318,0.02599049,0.000498231,0.002030965,0.004448435,0.004205614,0.006789321,-0.004423741,-0.003357586,-0.006276171,-0.006385718,-0.029544772,-0.034562264,-0.000814001,0.004785626,-0.00561602,0.000297929,0.000874891,-0.003192207,-0.003598564,-0.008713343,0.001461721,0.001861725,0.002729446,0.012327849,-0.000574115,-0.004397859,-0.053593453,0.004795881,-0.004751277,0.005406083,-0.004916881,0.005361943,0.002725494,0.012440313,-0.003313422,-0.003812609,-0.000567215,0.000878863,-0.012821799,-0.017035403,-0.003129003,0.006617712,-0.007279142,-0.009610449,-0.00187266,-0.049042085,-0.007820395,0,-0.021194718,0.003626906,-0.017808498,-0.001604508,0.001360776,0.007795622,-0.005618765,0.010267784,-0.003694911,-0.000735673,-0.000267726,-0.006948562,0.002114166,0.016603191,-0.019035691,-0.016503458,0.000684135,0.030005164,-0.001194505,-0.00018671,-0.006025511,-0.002015317,5.90E-05,-0.023539679,-0.006128096,0.005734599,0.025222878
0.010228168,0.00342261,0.011352031,0.002742371,0.008896428,-0.001895436,0.006022577,0.010124697,0.004261975,0.01051408,0.001730208,-0.006275234,4.88E-05,0.002848537,0.018852072,0.00191022,0.017312348,0.032532314,-0.000797289,-0.000280965,0.002844576,0.009225211,0.016387413,0.004980689,0.006926628,-0.001925602,0.006449369,0.024622118,0.03744931,0.007463932,0.010908032,0.005965977,-0.002087372,-0.001166691,0.004281943,-0.000601022,0.000829531,0.004917595,0.017100165,0.015215847,0.005258298,0.000466493,-0.001128147,0.023672066,0.00410976,0.000142157,-0.001103415,-0.00544504,0.003932589,0.003057327,0.001941093,0.000201126,0.003927916,0.001983846,-0.005284804,0.00313398,0.017263635,0.0075215,-0.004931087,0.016699168,0.003600259,0.002184429,0.004838364,-0.004045859,0.025703224,0.003279159,0.011269488,0.013734041,0.003504197,0.000424863,-0.003890215,-0.000502885,0.012147733,0.013655674,0.006601652,0.005074571,0.003244745,0.00631581,0.002951098,0.008249511,-0.012159811,-0.006311766,-0.008357397,-0.00492579,0.011030548,0.023887218,-0.004245432,-0.01552817,-0.002371543,-0.006784565,0.000256005,0.001009252
0.001558615,0.012056522,0.036399711,0.006067366,0.003703487,0.007874056,0.013846297,0.008718182,-0.019179062,0.017712159,0.007784839,0.013066242,0.001804746,0.000164091,0.012477662,0.007604599,0.009771926,0.007879106,0.003980105,-0.001437276,-0.000132127,0.008052963,0.028987537,0.011836473,0.000445236,0.011844765,0.011454734,0.003869838,0.002519346,0.006284768,-0.010779009,0.01688487,-0.001194743,-0.000583856,0.002510252,0.001001502,0.002935533,0.006068035,0.011239788,0.005187862,0.023073454,0.001314579,-0.001643217,0.016027011,0.003612286,0.00227176,-0.022578803,-0.00437748,0.011982866,0.003724084,0.003925509,0.003112296,0.00506039,0.005083321,0.018664875,-0.016122315,-0.008479482,0.003387441,-0.033936419,0.003205049,-0.001392112,0.004354595,0.002848069,0.009414999,0.023616435,0.004119324,0.082099854,-0.019772935,-0.007770511,0.003984913,-0.01190836,0.007638616,0.017152466,0.001824105,-0.006086625,0.004165011,0.044636127,0.024871748,-0.003162225,0.003390019,-0.007832009,-0.030182534,-0.029142885,0.007843177,0.00095987,-0.003410257,0.018069153,0.001916857,-0.000263852,-0.003823701,0.005276159,0.009703941
0.001926355,-0.002112112,0.007762005,-0.003737189,-0.000715734,-0.027673522,-0.000301159,-0.039005649,0.003462208,0.005212158,0.001464086,-0.003000169,0.008443783,0.002730899,-0.000416898,0.000631114,0.005144869,0.007274082,-0.005277057,-6.25E-05,-0.008692533,-0.000229187,0.005398933,-0.000126987,0.004884557,-0.00225362,0.002764863,0.003330123,0.002871502,-0.00579992,0.002062122,-0.00287109,0.000896191,0.006548812,-0.009235226,0.002798882,0.00090151,-0.000722609,-0.008252234,-0.00669907,0.006331867,0.002933638,-0.004326336,-0.002037179,-0.002527229,0.000779727,0.011353125,0.006978043,0,-0.000507014,0.004972019,0.000801603,0.002749458,0.010089772,0.008630663,0.003967035,0.002528446,0.001408054,-0.040560522,-0.003612776,0.007632742,-0.002019418,0.006758992,-0.004472279,0.00527959,0.001274968,0.036979358,-0.00817262,-0.007453451,-0.00594078,-0.011756197,-0.005230741,-0.007111141,-0.002345889,-0.00154588,0.003354819,0.008357923,0.008154989,-0.009973557,0.004357305,0.012431345,0.000141854,-0.016295934,0.001984259,-0.001070684,-0.01007104,-0.013218698,0.006442399,-0.020393909,-0.016284285,-0.001019022,0.009445758
0.006492571,0.009260105,0.006239697,-0.00070861,0.034712678,0.007550843,0.019684501,0.033382248,0.027274418,0.003847728,0.007855072,0.008422036,0.019002606,5.45E-05,-0.005400616,0.010668441,0.002100929,-0.003448592,0.002592225,0.00663833,-0.002201689,0.008615578,0.007450489,-0.000719897,0.012108018,0.001560739,0.006255494,0.001573564,0.00286328,0.00306526,0.019885933,0.001953238,0.008029783,0.013256678,-0.001434902,0.006368181,-0.0019543,-0.001718291,0.001986756,0.002182124,-0.012704083,0.008076563,0.014348919,0.018186912,0.024107593,0.003889542,-0.004226759,0.00351259,0.006350981,0.004301445,0.008640953,0.00653907,0.010130415,0.019879175,0.013938499,0.01050246,0.002979945,0.010079884,0.061948023,0.003765141,0,0.002174589,0.025317808,0.009368795,0.007154812,0.003850438,0.001829069,0.03220482,0.010000459,0.000340426,0.01073303,0.002444825,0.009499783,0.011416834,0.009969295,0.011741132,0.002343359,0.006072893,0.003406433,0.039429721,0.01332418,0.015761655,0.037266317,0.01215002,0.01782983,0.006420568,0.021145811,0.003087155,0.005238075,0.000420875,0.015512029,0.022344565
0.001029034,-0.004114368,-0.005626238,0.003437124,-0.006823597,0.000320051,-0.014377324,-0.000540896,0.014745016,0.000697999,0.005754277,-0.014001784,0.003218938,0.008904875,-0.003044142,-0.004379112,-0.002353338,0.003810911,0.001094691,0.001769006,0.010365541,-0.005240386,-0.000594001,-0.003054733,0.018858259,0.003804916,-0.004625297,0.022457327,0.016658191,0.004500168,-0.011807412,-0.001838236,-0.003709478,0.008977616,0.005055197,0.004354718,0.00442927,0.014378393,0.005278798,0.005017572,-0.002472908,0.000295259,0.000813752,0.001250782,0.015175684,0.001269662,0.00416473,0.012197803,-0.014835627,0.002605591,0.006453673,-0.024120608,0.014280335,0.000819784,0.007037327,0.019228874,0.007070391,0.006248719,0.00883458,0.00733679,0.011796506,-0.006069585,0.002116403,0.001109509,-0.005241851,0.002922074,0.008480301,0.016221773,-0.003447504,0.003228276,-0.009698827,0.000848179,-0.001857339,0.021440331,0.002622379,-0.00078428,0.003115961,0.029823284,0.00297114,0.003650591,-0.005063302,0.008481107,-0.005815777,0.003193537,0.001559129,0.011815634,0.003153333,-0.029231648,-0.005103422,-0.007708999,-0.004863741,0.001611604
0.001321489,-0.006923364,-0.006151594,0.015223128,-0.002905458,0.002397125,0.001596647,-0.003406631,-0.008598028,-0.000523454,-0.004999275,-0.001680014,-0.009258666,-0.005529069,-0.006856929,0.008894496,-0.009639036,-0.002175885,-0.007988858,-0.0038835,-0.006898409,0.000941875,0.008873173,-0.000425007,0.028367694,0.012011126,-0.006284586,0.001024415,0.000702741,-0.007727018,-0.017261797,-0.013895545,-0.00267937,-0.002699057,0.003523494,-0.019344506,0.006197981,0.013206485,-0.006934154,-0.006024115,-0.003355463,-0.004888885,-0.014543476,0.00548493,-0.006509002,0.000140974,-0.004787822,-0.020413123,0.003068343,-0.000587766,0.002807103,-0.010864102,-0.002459201,-0.014305608,-0.009016685,-0.004794119,-0.008444647,0.001383317,-0.003388685,-0.007895577,-0.004679038,0.002183067,-0.017918568,-0.008239664,-0.001912961,-0.00472181,-0.016581155,-0.098515311,-0.004024604,0.010294581,-0.009048493,-0.003703097,0.005121424,0.011299555,-0.017095688,0.000610048,0.018549119,-0.009842599,-0.003183702,-0.017751635,-0.002102682,-0.018444005,-0.064548304,-0.001954016,-0.008039184,-0.015708917,0.006276992,0.00669143,0.00040385,-0.007448428,-0.012859737,0.000804829
-0.007511634,-0.001695922,-0.002100192,0.006933467,-0.002680498,-0.003677944,0.002788013,0.008187271,-0.009515885,0.00342655,-0.011898335,0.005477628,-0.033196157,-0.056234777,-0.063398304,-0.001088055,-0.003574776,-0.01131812,-0.012104243,0.005030129,-0.00226561,-0.000485098,-0.004722559,0.00381858,-0.000208746,0.002044642,-0.002019438,-0.010119287,-0.009528923,-0.004372831,0.000844238,-0.005612737,-0.004631367,0.004541592,-0.008409771,-0.004642253,-0.000223356,0.009290163,0.00297767,0.004688555,0.009019555,0.000344069,-0.00444606,0.002235193,-0.002510291,0.002955875,-0.00989673,0.071145435,0.001252523,0.039927928,0.00273376,0.000515119,-0.002577465,-0.000277123,0.000283006,-0.007148116,-0.008516567,-0.006518295,0.015493742,-0.034637735,-0.008039552,-0.000935016,-0.025726293,-0.012714658,-0.000239378,0,0.027563364,-0.040746757,-0.00199951,0.01185026,-0.006278048,-0.006812505,-0.004767379,-0.015855372,-0.000222033,-0.004190682,-0.016772919,0.000988631,-0.006825965,-0.014302731,-0.003690365,-0.002683049,-0.021196618,-0.003657744,0.000693697,-0.010843341,0.00351357,0.005562288,-0.02066976,-0.010306049,-0.010270546,-0.002739066
0.007438264,0.002119453,0.00628739,0.01138495,0.010332709,0.000640615,0.015196661,0.005064079,0.015348425,0.007221082,0.002026657,0.004449396,0.036434564,-0.012556219,0.066428182,0.004964329,0.008321352,0.008773589,-0.002947306,0.006298455,0.000666889,0.007846745,0.00971596,0.004057144,-0.002089865,0.006447257,0.007677339,-0.005878302,-0.002129926,0.007277464,0.017821426,0.009569451,0.013682545,0.007336376,-0.000506842,0.011865398,0.005568977,0.0072146,0.000660502,-0.005024295,0.01080313,1.19E-05,0.001966976,0.008645231,0.011969232,0.001825459,0.015614582,0.020868838,0.008861869,0.011873385,-8.19E-05,0.01998639,0.004589988,0.020845516,0.017669791,0.018751352,0.008974862,0.007761647,-0.025957896,0.073848676,-0.034370869,-0.001404166,0.022708399,0.007783018,0,0.005775884,0.006169009,0.059431458,0.009209726,0.016945375,0.004936066,-0.004881374,-0.003013385,0.001520913,0.016444358,-0.008610896,-0.000998724,0.011787956,0.003632095,0.008989787,0.003164003,-0.002690267,-0.03328155,0.004570093,0.005822645,0.006934841,-0.013338762,0.004091462,0.017839378,0.017224282,0.004377877,0.002095254
0.003003775,-0.000508259,0.002577479,-0.002247082,-0.006837832,-0.00224395,0.001565711,0.000994454,0,0.009737733,0.002842313,-0.002222223,-9.51E-05,0.010772097,0.010985277,-0.007767633,0.02867341,-0.000910332,0.003454586,-0.014352608,-0.008435479,-0.006135686,-0.002493584,-0.005922183,-0.011572986,-0.000169133,-0.010714163,-0.008707822,-0.009282466,-0.006628429,-0.029377719,0.002667751,0.001180986,-0.009888483,0.001266625,-0.002802805,-0.00222387,-0.003122834,-0.012959145,-0.015055685,0.003004079,-0.001673978,0.00113701,-0.003942834,-0.014743711,0.00873002,0.028289652,0.007876766,-0.007472015,-0.0079267,-0.003514149,-0.009433554,0.003011211,-0.041285819,-0.038253708,0.002287652,-0.001375516,-0.004566534,-0.001602014,0.006768463,-0.021106735,-0.004459578,0.006884709,-0.006651284,-0.008414523,-0.003658884,0.015770936,-0.007709834,0.000561115,-0.001469268,-0.005536036,0.05163391,-0.00784178,-0.135414769,-0.009069694,-0.001766473,-0.000777475,-0.00685941,0.010184684,0.001703215,-0.002284109,-0.005830091,0.007779258,-0.003915943,-0.010138672,-0.001844594,0.00216984,-0.005781059,0.021893813,0.006343857,0.004358795,-0.002579398
